Domain File,Init File,Program File,Parse Domain (s),Parse Golog(s),Domain2DFA (s),Golog2TS (s),Game Construction (s),Game Resolution (s),Total (s),Algorithm
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p12.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_3_12.golog,0.066,0,0.004,1.679,0,0.004,1.753,Compositional
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p12.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_3_12.golog,0.064,0,0.004,0.042,0,0.004,0.114,LDLf
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p3.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_1_3.golog,0.122,0,0.005,0.001,0,0.002,0.13,LDLf
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p3.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_2_3.golog,0.118,0,0.005,0.003,0,0.002,0.128,LDLf
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p3.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_3_3.golog,0.117,0,0.006,0.002,0,0.018,0.143,LDLf
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p4.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_1_4.golog,0.12,0,0.005,0.002,0,0.002,0.129,LDLf
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p4.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_2_4.golog,0.119,0,0.005,0.003,0,0.002,0.129,LDLf
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p4.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_3_4.golog,0.114,0,0.004,0.002,0,0.032,0.152,LDLf
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p5.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_1_5.golog,0.124,0,0.004,0.001,0,0.003,0.132,LDLf
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p5.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_2_5.golog,0.129,0,0.005,0.005,0,0.003,0.142,LDLf
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p5.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_3_5.golog,0.118,0,0.005,0.003,0,0.024,0.15,LDLf
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p6.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_1_6.golog,0.121,0,0.005,0.002,0,0.005,0.133,LDLf
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p6.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_2_6.golog,0.124,0,0.004,0.003,0,0.005,0.136,LDLf
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p6.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_3_6.golog,0.136,0,0.006,0.003,0,0.037,0.182,LDLf
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p7.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_1_7.golog,0.126,0,0.007,0.002,0,0.007,0.142,LDLf
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p7.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_2_7.golog,0.121,0,0.006,0.004,0,0.004,0.135,LDLf
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p7.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_3_7.golog,0.119,0,0.005,0.005,0,0.028,0.157,LDLf
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p8.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_1_8.golog,0.124,0,0.005,0.002,0,0.005,0.136,LDLf
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p8.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_2_8.golog,0.121,0,0.005,0.003,0,0.004,0.133,LDLf
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p8.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_3_8.golog,0.123,0,0.006,0.006,0,0.046,0.181,LDLf
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p9.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_1_9.golog,0.126,0,0.005,0.001,0,0.004,0.136,LDLf
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p9.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_2_9.golog,0.121,0,0.004,0.003,0,0.005,0.133,LDLf
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p9.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_3_9.golog,0.12,0,0.005,0.007,0,0.077,0.209,LDLf
